Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
GBP/MVR,19.006,-0.51298,-0.098,18.936,19.104,GBP,MVR,1736428628
GBP/MWK,2130.96957,-0.59432,-12.74043,2126.19749,2143.077,GBP,MWK,1736425143
GBP/MXN,25.16208,-0.35134,-0.08871597,25.03297,25.2614,GBP,MXN,1736428811
GBP/MYR,5.523,-0.77611,-0.0432,5.52125,5.58191,GBP,MYR,1736418730
GBP/NGN,1892.79,-0.14824,-2.81,1892.79,1895.04,GBP,NGN,1736394727
GBP/NIO,45.27003,0.01332741,0.00603252,44.876,45.43003,GBP,NIO,1736428810
GBP/NOK,14.03658,-0.42226,-0.05952271,13.96805,14.1209,GBP,NOK,1736428811
GBP/NPR,168.77431,-1.2207,-2.08569,166.7462,169.67,GBP,NPR,1736425144
GBP/NZD,2.19848,-0.26629,-0.00587,2.1923,2.21043,GBP,NZD,1736428812
GBP/OMR,0.47336,-0.28145,-0.00133604,0.47005,0.4745,GBP,OMR,1736428163
GBP/PAB,1.2289,-0.51809,-0.0064,1.19911,1.2352,GBP,PAB,1736428628
GBP/PEN,4.64395,-0.72142,-0.03374569,4.62109,4.6764,GBP,PEN,1736428809
GBP/PGK,4.92725,-1.98615,-0.0998456,4.83181,4.94096,GBP,PGK,1736425145
GBP/PHP,71.97183,-0.53782,-0.38917,71.56166,72.405,GBP,PHP,1736428803
GBP/PKR,342.75921,-0.66838,-2.30635,341.605,344.95843,GBP,PKR,1736418730
GBP/PLN,5.09704,-0.31332,-0.01602,5.08526,5.1248,GBP,PLN,1736428810
GBP/PYG,9694.29449,-0.90136,-88.17551,9539.20487,9779.58,GBP,PYG,1736425144
GBP/QAR,4.493,-0.16221,-0.0073,4.493,4.50532,GBP,QAR,1736395027
GBP/RON,5.935,-0.55318,-0.03301379,5.84015,5.96908,GBP,RON,1736428761
GBP/RSD,139.69455,-0.34275,-0.48045,139.054,139.93419,GBP,RSD,1736428163
GBP/RUB,125.87209,-3.27353,-4.25991,124.72692,130.093,GBP,RUB,1736428797
GBP/RWF,1708.07509,0.12222,2.08509,1690.17949,1708.07509,GBP,RWF,1736425142
GBP/SAR,4.61605,-0.33994,-0.01574535,4.58988,4.6329,GBP,SAR,1736428163
GBP/SCR,17.38897,-5.9476,-1.09963,16.17195,18.4831,GBP,SCR,1736425689
GBP/SEK,13.72275,-0.41401,-0.05705,13.6605,13.792,GBP,SEK,1736428811
GBP/SGD,1.6838,-0.37394,-0.00632,1.6768,1.69148,GBP,SGD,1736428811
GBP/SLL,28044.38,-0.14797,-41.56,28044.38,28077.65,GBP,SLL,1736394727
GBP/SOS,702.32159,-1.5998,-11.41841,654.60142,706.18,GBP,SOS,1736425144
GBP/SVC,10.752,-0.50893,-0.055,10.46604,10.806,GBP,SVC,1736428628
GBP/SZL,23.23042,-0.73873,-0.17289,22.93909,23.43073,GBP,SZL,1736428628
GBP/THB,42.546,-0.5679,-0.243,42.429,42.848,GBP,THB,1736428628
GBP/TND,3.94238,-0.49023,-0.01942176,3.92329,3.97772,GBP,TND,1736425144
GBP/TRY,43.47103,-0.53101,-0.23207,43.27703,44.70273,GBP,TRY,1736428812
GBP/TTD,8.34283,0.24907,0.02072783,8.16387,8.34283,GBP,TTD,1736425143
GBP/TWD,40.48277,-0.57433,-0.23385,40.29541,40.76308,GBP,TWD,1736428807
GBP/TZS,3053.81,-0.10991,-3.36,2998.79,3103.66232,GBP,TZS,1736428628
GBP/UAH,52.1053,-0.50526,-0.2646,51.74739,52.3545,GBP,UAH,1736425145
GBP/UGX,4545.42743,-0.69198,-31.67257,4491.74128,4587.57684,GBP,UGX,1736425143
GBP/USD,1.23022,-0.50473,-0.0062408,1.2238,1.23652,GBP,USD,1736428810
GBP/UYU,53.651,-0.96562,-0.52312,52.93518,54.15945,GBP,UYU,1736425144
GBP/VND,31227.509,-0.43582,-136.691,31063.16054,31847.13376,GBP,VND,1736428802
GBP/XAF,782.71,-0.40844,-3.21,780.47,786.04,GBP,XAF,1736428628
GBP/XAG,0.04043672,-2.95188,-0.00122995,0.0404122,0.04125413,GBP,XAG,1736428761
GBP/XAU,0.000460172104,-0.97096,-0.000004511911,0.000458915582,0.000465831276,GBP,XAU,1736428761
GBP/XCD,3.32501,-0.36832,-0.01229185,3.29162,3.3371,GBP,XCD,1736428778
GBP/XPF,142.42803,-0.30935,-0.44197,141.61253,142.89,GBP,XPF,1736428779
GBP/YER,307.12,-0.11058,-0.34,307.12,307.44,GBP,YER,1736395327
GBP/ZAR,23.23181,-0.40373,-0.094175,23.0982,23.43018,GBP,ZAR,1736428811
GBP/ZMW,34.2255,-1.2875,-0.4464,34.074,34.8061,GBP,ZMW,1736428028
GHS/EUR,0.06581563,-0.16164,-0.000106553801,0.06570734,0.06595697,GHS,EUR,1736425143
GHS/GBP,0.05516699,1.22384,0.000666991528,0.05452,0.05516699,GHS,GBP,1736425143
GHS/USD,0.06780392,-0.32823,-0.000223288117,0.06769236,0.06802721,GHS,USD,1736425143
GHS/ZAR,1.28089,3.79962,0.04688737,1.236,1.28788,GHS,ZAR,1736425143
GMD/USD,0.01428571,0,0,0.01428571,0.01449275,GMD,USD,1736375240
GNF/EUR,0.000112095057,0.13115,0.000000146821,0.000111924429,0.000113430127,GNF,EUR,1736428628
GNF/GBP,0.000093911175,0.53774,0.000000502293,0.000092804715,0.00009423765,GNF,GBP,1736428628
GNF/USD,0.000116198,0.0232416,0.000000027,0.000116171,0.000116198,GNF,USD,1736428794
GTQ/EUR,0.12579,-0.0754717,-0.000095004655,0.12579,0.12903,GTQ,EUR,1736425144
GTQ/GBP,0.10533,0.29509,0.000309900614,0.1047,0.10602,GTQ,GBP,1736428809
GTQ/USD,0.12967,-0.03180315,-0.000041251896,0.12641,0.12971,GTQ,USD,1736425144
GYD/EUR,0.00463994,-0.00463994,-0.0000002153,0.00463908,0.00486571,GYD,EUR,1736425143
GYD/GBP,0.00389761,0.66754,0.000025845533,0.00370302,0.00389761,GYD,GBP,1736425143
GYD/USD,0.00479038,-0.36968,-0.000017774952,0.00456811,0.00480816,GYD,USD,1736425143
HKD/ARS,133.22646,0.17027,0.22646,132.83256,133.24416,HKD,ARS,1736428783
HKD/AUD,0.20736,0.29335,0.0006065,0.20678,0.20823,HKD,AUD,1736428811
HKD/BRL,0.786,0.15493,0.00121587,0.78266,0.79179,HKD,BRL,1736428720
HKD/CAD,0.18492,0.05233162,0.000096719661,0.18462,0.18516,HKD,CAD,1736428812
HKD/CHF,0.11718,0.08210501,0.000096128547,0.11694,0.11738,HKD,CHF,1736428811
HKD/CNH,0.94507,0.01904984,0.00018,0.94338,0.94599,HKD,CNH,1736428808
HKD/CNY,0.94221,0.02257554,0.000212661569,0.9415,0.9425,HKD,CNY,1736428762
HKD/DKK,0.92984,0.06434432,0.000597913126,0.9289,0.93423,HKD,DKK,1736428811
HKD/EUR,0.12463,0.08093556,0.000100789054,0.12449,0.12499,HKD,EUR,1736428811
HKD/GBP,0.10445,0.52353,0.000544,0.1039,0.10502,HKD,GBP,1736428810
HKD/IDR,2081.69412,0.11514,2.39412,2073.1,2092.83867,HKD,IDR,1736428803
HKD/INR,11.03285,-0.11274,-0.01245254,11.02033,11.046,HKD,INR,1736428804
HKD/JPY,20.27874,-0.30706,-0.06246,20.26,20.46245,HKD,JPY,1736428810
HKD/KRW,187.55582,0.2222,0.41582,186.55,188.38945,HKD,KRW,1736428768
HKD/MXN,2.62826,0.30391,0.00796324,2.6179,2.63441,HKD,MXN,1736428811
HKD/MYR,0.57833,-0.07602329,-0.00044,0.57797,0.58032,HKD,MYR,1736418730
HKD/NZD,0.22966,0.29938,0.0006855,0.22894,0.23065,HKD,NZD,1736428810
HKD/PKR,35.822,0.03155481,0.0113,35.8073,36.48304,HKD,PKR,1736418730
HKD/PLN,0.53241,0.06296164,0.000335,0.53205,0.53537,HKD,PLN,1736428810
HKD/SEK,1.4334,-0.35034,-0.00503946,1.4296,1.44217,HKD,SEK,1736428811
HKD/SGD,0.17588,-0.0179496,-0.000031575281,0.1756,0.17634,HKD,SGD,1736428810
HKD/THB,4.44426,-0.09296872,-0.00413562,4.43932,4.4609,HKD,THB,1736428799
HKD/TWD,4.22838,-0.07851802,-0.00332265,4.22583,4.2411,HKD,TWD,1736428807
HKD/USD,0.1285,-0.04331069,-0.00005568,0.12848,0.12858,HKD,USD,1736428810
HKD/XAG,0.00415108,-0.37407,-0.000015586441,0.00415108,0.00415222,HKD,XAG,1733695200
HKD/XAU,0.000048046328,-0.48645,-0.000000234861,0.000048040223,0.00004836881,HKD,XAU,1736428791
HKD/ZAR,2.42587,-0.0836017,-0.00202977,2.42021,2.51699,HKD,ZAR,1736428811
HNL/EUR,0.03818543,0.11074,0.000042238907,0.03813301,0.03892868,HNL,EUR,1736425144
HNL/GBP,0.03201965,0.60575,0.000192791063,0.03140831,0.03201965,HNL,GBP,1736425144
HNL/USD,0.03935336,-0.15936,-0.000062812219,0.03860199,0.03942285,HNL,USD,1736425144
HRK/EUR,0.13222,0.02269461,0.00003,0.132,0.13235,HRK,EUR,1672439298
HRK/GBP,0.11812,0.07087172,0.000083654063,0.1166,0.1185,HRK,GBP,1672439298
HRK/USD,0.14264,0.76885,0.00108835,0.14121,0.14264,HRK,USD,1672437604
HTG/EUR,0.0074355,1.63953,0.000119940532,0.00731368,0.0074912,HTG,EUR,1736425143
HTG/GBP,0.00622625,1.99468,0.000121765021,0.00610627,0.00627135,HTG,GBP,1736428809
HTG/USD,0.00766055,-0.42055,-0.000032352499,0.00760359,0.0076929,HTG,USD,1736425143
HUF/AUD,0.00401703,-0.17273,-0.000006950722,0.00401011,0.00402982,HUF,AUD,1736428811
HUF/CAD,0.00358265,-0.12992,-0.000004660533,0.00357136,0.00358912,HUF,CAD,1736428810
HUF/CHF,0.00227001,0.17716,0.000004014382,0.002259,0.00227349,HUF,CHF,1736428810
HUF/DKK,0.01801956,-0.1356,-0.000024467302,0.017946,0.01806358,HUF,DKK,1736428810
HUF/EUR,0.00241538,-0.09250581,-0.000002236439,0.002362,0.00242049,HUF,EUR,1736428810
HUF/GBP,0.00202357,0.62529,0.000012574645,0.002008,0.00203207,HUF,GBP,1736428810
HUF/JPY,0.39268,-0.35779,-0.00141,0.39151,0.3949,HUF,JPY,1736428791
HUF/NZD,0.00444925,0.02803027,0.000001246787,0.00444172,0.0044613,HUF,NZD,1736428810
HUF/PLN,0.01031462,-0.16378,-0.000016920627,0.01030237,0.01035475,HUF,PLN,1736428810
HUF/USD,0.00249109,-0.08469416,-0.0000021116,0.00247921,0.00249576,HUF,USD,1736428811
HUF/ZAR,0.04701407,0.07651118,0.00003594352,0.04685844,0.04719097,HUF,ZAR,1736428810
IDR/AUD,0.000099639605,0.84981,0.000000839609,0.000098599994,0.000099662373,IDR,AUD,1736428784
IDR/CAD,0.000088869083,0.07280861,0.000000064657,0.0000879,0.000088938695,IDR,CAD,1736428785
IDR/CHF,0.000056312463,0.09146031,0.000000051456,0.0000555,0.000056353903,IDR,CHF,1736428786
IDR/CNH,0.000454235748,-0.01816943,-0.000000082547,0.000452140887,0.000454400872,IDR,CNH,1736418730
IDR/CNY,0.000452614717,-0.04909205,-0.000000222307,0.000450282,0.000452739083,IDR,CNY,1736428650
IDR/EUR,0.000059888373,0.14778,0.000000088373,0.000059438,0.000059979402,IDR,EUR,1736428803
IDR/GBP,0.000050175502,0.57226,0.000000285502,0.000049252,0.000050378979,IDR,GBP,1736428803
IDR/HKD,0.000480748951,0.18943,0.000000908951,0.000477564,0.000480748951,IDR,HKD,1736428811
IDR/INR,0.00529978,-0.36417,-0.000019370855,0.005279,0.00531915,IDR,INR,1736428809
IDR/JPY,0.00974688,-0.01144479,-0.000001115638,0.009691,0.00974775,IDR,JPY,1736428792
IDR/KRW,0.09009763,-0.03148307,-0.000028374434,0.08945098,0.090447,IDR,KRW,1736428768
IDR/MYR,0.00027773,-0.09352136,-0.00000025998,0.000276133,0.00027835,IDR,MYR,1736418730
IDR/NZD,0.000110315279,0.65263,0.000000715279,0.00010909,0.000110498951,IDR,NZD,1736428804
IDR/SGD,0.00008452876,0.08320112,0.00000007027,0.000083902,0.000084644777,IDR,SGD,1736428798
IDR/THB,0.00213607,-0.0789408,-0.000001687563,0.00212752,0.00214326,IDR,THB,1736428183
IDR/TWD,0.00203122,0.15862,0.000003216724,0.00202,0.0020333,IDR,TWD,1736428807
IDR/USD,0.000061729773,-0.06567121,-0.000000040565,0.000061418,0.000061751277,IDR,USD,1736428655
IDR/ZAR,0.00116564,-0.02228247,-0.000000259791,0.00115921,0.0011713,IDR,ZAR,1736428803
ILS/AED,1.00499,0.49882,0.00498822,0.99195,1.00499,ILS,AED,1736428791
ILS/AUD,0.44137,0.64603,0.00283308,0.43576,0.44248,ILS,AUD,1736428791
ILS/CAD,0.39365,0.4479,0.0017553,0.38817,0.39375,ILS,CAD,1736428791
ILS/CHF,0.24945,0.45505,0.00112998,0.24599,0.24948,ILS,CHF,1736428791
ILS/EUR,0.2654,0.6854,0.00180664,0.26212,0.26542,ILS,EUR,1736428791
ILS/GBP,0.22234,0.86427,0.00190518,0.21992,0.22356,ILS,GBP,1736428797
ILS/JOD,0.19407,0.54443,0.00105088,0.19158,0.19407,ILS,JOD,1736428791
ILS/JPY,43.17313,-0.44276,-0.192,42.70769,43.5161,ILS,JPY,1736428791
ILS/NOK,3.12108,4.03584,0.12108,3.1052,3.12244,ILS,NOK,1736428811
ILS/PLN,1.13335,0.46626,0.00525981,1.12093,1.13733,ILS,PLN,1736428791
ILS/SEK,3.05135,-1.07527,-0.03316685,3.02057,3.10366,ILS,SEK,1736428811
ILS/USD,0.2737,0.30655,0.000836463019,0.27014,0.27439,ILS,USD,1736428811
ILS/ZAR,5.16699,3.33981,0.16699,5.12981,5.17702,ILS,ZAR,1736428811
INR/AED,0.042744,0.10304,0.000044,0.04269,0.04289452,INR,AED,1736428628
INR/AUD,0.01878867,0.63561,0.000118667947,0.01869,0.01885262,INR,AUD,1736428784
INR/CAD,0.01675771,0.46589,0.000077710993,0.01667,0.01678247,INR,CAD,1736428785
INR/CHF,0.0106203,0.66632,0.000070296504,0.01054,0.01063225,INR,CHF,1736428811
INR/CNH,0.08574859,0.14492,0.000124082841,0.08551613,0.08576697,INR,CNH,1736428628
INR/CNY,0.08540183,0.70971,0.000601833084,0.0848,0.08542721,INR,CNY,1736428762
INR/DKK,0.08430666,0.15462,0.000130154562,0.08397981,0.08442925,INR,DKK,1736428809
INR/EUR,0.0112997,0.22795,0.000025699622,0.0112704,0.01131853,INR,EUR,1736428804
INR/GBP,0.00946735,0.64153,0.000060349139,0.009409,0.00950796,INR,GBP,1736428809
INR/HKD,0.09066533,0.40457,0.00036532577,0.0903,0.09066759,INR,HKD,1736428811
INR/IDR,188.68715,0.3655,0.68715,188,189.42982,INR,IDR,1736428809
INR/JPY,1.83793,-0.26086,-0.00480696,1.8339,1.84362,INR,JPY,1736428792
INR/KRW,17.00012,0.10667,0.01811531,16.933,17.05552,INR,KRW,1736428768
INR/MYR,0.05243289,0.03145973,0.000016490057,0.0518,0.05258176,INR,MYR,1736418730
INR/NOK,0.13289,-6.97954,-0.00997077,0.13234,0.1333,INR,NOK,1736428809
INR/NZD,0.02081489,2.53642,0.000514893393,0.0203,0.02087684,INR,NZD,1736428804
INR/PKR,3.2442,0.1389,0.0045,3.2393,3.2444,INR,PKR,1736418730
INR/SEK,0.12992,0.08879303,0.00011525425,0.1295,0.13023,INR,SEK,1736428811
INR/SGD,0.0159419,0.46571,0.00007389872,0.015859,0.01595099,INR,SGD,1736428804
INR/THB,0.40279,-0.0394456,-0.000158945881,0.40235,0.40438,INR,THB,1736428799
INR/TWD,0.38326,0.02442388,0.000093585255,0.38177,0.38432,INR,TWD,1736428807
INR/USD,0.01164761,0.04944515,0.00000575633,0.01159894,0.01165678,INR,USD,1736428809
INR/XAG,0.000382862317,-1.06838,-0.000004134587,0.000382862317,0.000387673532,INR,XAG,1736428761
INR/XAU,0.00000435687,-0.43331,-0.000000018961,0.000004354226,0.000004386329,INR,XAU,1736428761
INR/ZAR,0.21994,0.21064,0.000462315081,0.21918,0.22099,INR,ZAR,1736428811
IQD/EUR,0.000741070105,0.13339,0.000000987216,0.000739918609,0.000757920267,IQD,EUR,1736425144
IQD/GBP,0.000621468428,0.51009,0.000003153953,0.000605184917,0.000621468428,IQD,GBP,1736425144
IQD/USD,0.000763835371,-0.0139499,-0.000000106569,0.000746853705,0.00076511095,IQD,USD,1736425144
ISK/CAD,0.01022349,0.23003,0.000023462951,0.01022265,0.01022359,ISK,CAD,1736397428
ISK/CHF,0.006485,0.79266,0.000051,0.006446,0.006489,ISK,CHF,1736428798
ISK/DKK,0.05149017,0.36874,0.000189165631,0.051419,0.05221081,ISK,DKK,1736425144
ISK/EUR,0.00690131,0.51429,0.000035311249,0.006882,0.0069979,ISK,EUR,1736425144
ISK/GBP,0.00578253,0.86919,0.000049828278,0.0057564,0.00581344,ISK,GBP,1736428811
ISK/JPY,1.12499,-0.06749916,-0.000759868921,1.12448,1.12524,ISK,JPY,1736397428
ISK/NOK,0.0812942,0.40647,0.000329099683,0.08128099,0.08130742,ISK,NOK,1736397428
ISK/SEK,0.07944074,0.29393,0.000232816418,0.07944074,0.0794723,ISK,SEK,1736397428
ISK/USD,0.00710985,0.08532265,0.000006061138,0.00708968,0.00712911,ISK,USD,1736425197
JMD/EUR,0.0061908,-0.71751,-0.000044740868,0.0061908,0.00626056,JMD,EUR,1736425144
JMD/GBP,0.00518993,-0.15721,-0.00000817181,0.00511771,0.00518993,JMD,GBP,1736425144
JMD/USD,0.00637862,-1.14421,-0.000073829374,0.00630754,0.00645245,JMD,USD,1736425144
JOD/AED,5.17839,3.56772,0.17839,5.1694,5.18263,JOD,AED,1736428163
JOD/EUR,1.36799,0.62442,0.00848906,1.3592,1.38408,JOD,EUR,1736428162
JOD/GBP,1.14808,0.87358,0.00994262,1.13983,1.15214,JOD,GBP,1736408376
JOD/ILS,5.15266,3.05329,0.15266,5.1165,5.17595,JOD,ILS,1736428791
JOD/USD,1.40986,0.02943733,0.000414902413,1.40489,1.40986,JOD,USD,1736408376
JPY/AED,0.02278,0.30823,0.00007,0.02269,0.02329315,JPY,AED,1736428628
JPY/ARS,6.56989,-1.45165,-0.09677664,6.54304,6.66667,JPY,ARS,1736428783
JPY/AUD,0.01022558,0.57877,0.000058841766,0.010155,0.010239,JPY,AUD,1736428811
JPY/BDT,0.77319,1.58207,0.01204195,0.75634,0.78443,JPY,BDT,1736425144
JPY/BRL,0.03875291,0.7616,0.000292910983,0.03851,0.03901178,JPY,BRL,1736428811
JPY/CAD,0.00911794,0.44,0.000039943579,0.009072,0.009132,JPY,CAD,1736428785
JPY/CHF,0.005777,0.39972,0.000023,0.005745,0.00578469,JPY,CHF,1736428811
JPY/CLP,6.3362,0.15487,0.00979761,6.31557,6.35175,JPY,CLP,1736428805
JPY/CNH,0.04662918,0.46144,0.000214176809,0.046388,0.04666791,JPY,CNH,1736428810
JPY/CNY,0.04646677,0.18699,0.000086727287,0.04628,0.04652245,JPY,CNY,1736428762
JPY/CZK,0.15437,0.56487,0.000867069932,0.1535,0.15467,JPY,CZK,1736428810
JPY/DKK,0.04587,0.50615,0.000231,0.045544,0.04595,JPY,DKK,1736428805
JPY/EGP,0.32014,0.20659,0.00066,0.3192,0.32141,JPY,EGP,1736428628
JPY/EUR,0.006146,0.38219,0.0000234,0.0061194,0.006159,JPY,EUR,1736428810
JPY/GBP,0.005152,0.92067,0.000047,0.005102,0.005168,JPY,GBP,1736428805
JPY/HKD,0.04931258,0.30771,0.000151276473,0.04887,0.04935622,JPY,HKD,1736428810
JPY/HUF,2.5466,0.35907,0.0091114,2.5323,2.55421,JPY,HUF,1736428791
JPY/IDR,102.65255,0.36424,0.37255,101.9479,102.87,JPY,IDR,1736428803
JPY/ILS,0.02316258,0.44485,0.000102582834,0.02296349,0.02329102,JPY,ILS,1736428791
JPY/INR,0.54403,0.2498,0.00135557,0.54226,0.54529,JPY,INR,1736428804
JPY/ISK,0.8889,0.06754475,0.0006,0.8887,0.8893,JPY,ISK,1736397428
JPY/KRW,9.24945,0.55941,0.05145421,9.184,9.27007,JPY,KRW,1736428768
JPY/MXN,0.12961,0.20327,0.000262921214,0.12886,0.13029,JPY,MXN,1736428811
JPY/MYR,0.02843,0.10563,0.00003,0.0284,0.02851594,JPY,MYR,1736418730
JPY/NGN,9.6986,0.16835,0.0163,9.6986,9.73141,JPY,NGN,1736394727
JPY/NOK,0.072298,0.44179,0.000318,0.071708,0.072404,JPY,NOK,1736428805
JPY/NZD,0.01132541,0.46774,0.000052726813,0.011257,0.01134662,JPY,NZD,1736428810
JPY/PHP,0.3707,0.92591,0.00340089,0.3665,0.37142,JPY,PHP,1736428803
JPY/PKR,1.7616,0.21618,0.0038,1.7591,1.7641,JPY,PKR,1736418730
JPY/PLN,0.0262499,0.10924,0.00002864516,0.02611,0.02635463,JPY,PLN,1736428796
JPY/RSD,0.72027,0.99123,0.00706946,0.71668,0.72055,JPY,RSD,1736428163
JPY/RUB,0.64838,-1.77569,-0.01172131,0.6383,0.66164,JPY,RUB,1736428797
JPY/SAR,0.02379952,2.58414,0.000599519531,0.02321,0.02380009,JPY,SAR,1736428163
JPY/SEK,0.070685,1.05075,0.000735,0.0699,0.070802,JPY,SEK,1736428808
JPY/SGD,0.00867333,0.33306,0.00002879113,0.00859,0.00868415,JPY,SGD,1736428812
JPY/THB,0.21918,1.37976,0.00298305,0.216,0.21953,JPY,THB,1736428799
JPY/TRY,0.22394,0.30102,0.000672088568,0.22253,0.22523,JPY,TRY,1736428808
JPY/TWD,0.20852,1.46773,0.00301618,0.2053,0.20874,JPY,TWD,1736428807
JPY/USD,0.00633677,0.28515,0.0000180177,0.00631,0.00634325,JPY,USD,1736428812
JPY/VND,160.84163,0.62664,1.00163,160.13,161.04786,JPY,VND,1736428802
JPY/XAG,0.000208309898,-0.88615,-0.000001862443,0.000208309898,0.000210615439,JPY,XAG,1736428761
JPY/XAU,0.000002369135,-0.21322,-0.000000005062,0.000002369135,0.000002385656,JPY,XAU,1736428791
JPY/ZAR,0.11965,0.28884,0.000344611734,0.11921,0.11998,JPY,ZAR,1736428811
KES/EUR,0.00749625,0.18441,0.000013798228,0.00743,0.0075815,KES,EUR,1736425144
KES/GBP,0.00628332,0.72653,0.00004532084,0.00624,0.00635478,KES,GBP,1736425144
KES/USD,0.0077226,-0.05405793,-0.000004176938,0.00772141,0.00779727,KES,USD,1736425148
KES/ZAR,0.14591,0.14574,0.000212340252,0.14427,0.14604,KES,ZAR,1736425144
KHR/EUR,0.000240326845,0.00480654,0.000000011551,0.00023999232,0.000246244767,KHR,EUR,1736425142
KHR/GBP,0.000201557173,0.51455,0.000001031796,0.000195812999,0.000201557173,KHR,GBP,1736425142
KHR/USD,0.000247584715,-0.24812,-0.000000615835,0.000247584715,0.000253924175,KHR,USD,1736425142
KMF/GBP,0.00169342,0.14902,0.000002519804,0.00169142,0.00169474,KMF,GBP,1736394727
KMF/USD,0.00209249,0,0,0.00209249,0.00209644,KMF,USD,1736392964
KRW/AUD,0.00110541,0.76634,0.000008406771,0.001097,0.00110771,KRW,AUD,1736428784
KRW/BRL,0.00419006,0.12984,0.000005433447,0.00416718,0.00421579,KRW,BRL,1736428768
KRW/CAD,0.000985918068,0.60388,0.000005918068,0.000978,0.000987917766,KRW,CAD,1736428785
KRW/CHF,0.000624733284,0.08227212,0.000000513559,0.000618,0.000625758732,KRW,CHF,1736428786
KRW/CNH,0.00504414,0.06557377,0.000003305463,0.00502311,0.00505102,KRW,CNH,1736428628
KRW/CNY,0.0050236,0.11166,0.000005603165,0.004999,0.00503766,KRW,CNY,1736428762
KRW/EUR,0.000664685626,0.17869,0.000001185626,0.00065733513,0.000666488936,KRW,EUR,1736428811
KRW/GBP,0.000556908025,0.37153,0.00000206144,0.000549,0.000558940249,KRW,GBP,1736428768
KRW/HKD,0.00533272,0.1563,0.000008321798,0.0053044,0.0053413,KRW,HKD,1736428791
KRW/IDR,11.09846,0.07631478,0.00846331,10.97118,11.165,KRW,IDR,1736428803
KRW/INR,0.05882313,-0.06773284,-0.000039869583,0.05862176,0.059033,KRW,INR,1736428765
KRW/JPY,0.10813,-0.5398,-0.000586862795,0.10787,0.10889,KRW,JPY,1736428792
KRW/MYR,0.00307986,-0.17555,-0.000005416268,0.003072,0.00309713,KRW,MYR,1736418730
KRW/NZD,0.00122441,0.18141,0.00000221719,0.001217,0.0012273,KRW,NZD,1736428804
KRW/RUB,0.07009409,-2.18217,-0.00156369,0.06943981,0.07165778,KRW,RUB,1736428797
KRW/SEK,0.00764242,0.11027,0.000008417958,0.007609,0.00766754,KRW,SEK,1736428811
KRW/SGD,0.000937733065,0.02517282,0.000000235994,0.000931,0.000940114694,KRW,SGD,1736428810
KRW/THB,0.023703,-0.03373961,-0.000008,0.02363581,0.023817,KRW,THB,1736428628
KRW/TWD,0.02254385,-0.01398133,-0.000003152371,0.02229004,0.022632,KRW,TWD,1736428807
KRW/USD,0.000685105186,-0.03767251,-0.000000258194,0.000677015984,0.000687862,KRW,USD,1736428811
KRW/XAG,0.000022521143,-0.97228,-0.000000221119,0.000022394596,0.000022765337,KRW,XAG,1736428761
KRW/XAU,0.000000256285,-0.44433,-0.000000001144,0.000000254088,0.000000257941,KRW,XAU,1736428761
KRW/ZAR,0.01293689,-0.000833241183,-0.000000107796,0.012885,0.012991,KRW,ZAR,1736428800
KWD/AED,11.91314,0.22286,0.02649034,11.89411,11.92477,KWD,AED,1736428163
KWD/CAD,4.66707,0.20192,0.00940483,4.66401,4.67899,KWD,CAD,1736428769
KWD/EUR,3.14716,0.5129,0.01605942,3.13548,3.14934,KWD,EUR,1736428163
KWD/GBP,2.63763,1.76058,0.04563431,2.599,2.64209,KWD,GBP,1736428163
KWD/PKR,903.5,0.30864,2.78,903.5,943.39623,KWD,PKR,1736393226
KWD/SAR,12.17496,-100,,12.16841,12.20585,KWD,SAR,1736428163
KWD/USD,3.24338,-0.03891081,-0.00126252,3.23265,3.24886,KWD,USD,1736428163
KYD/BMD,1.20002,20.00233,0.20002,1.19653,1.20002,KYD,BMD,1736425145
KYD/CAD,1.72709,-1.91883,-0.03378822,1.7264,1.76398,KYD,CAD,1736428810
KYD/EUR,1.18483,0.10664,0.0012621,1.13843,1.18694,KYD,EUR,1736428628
KYD/GBP,0.99082,0.51433,0.00507,0.95423,0.9945,KYD,GBP,1736428628
KYD/USD,1.21951,0,0,1.17281,1.21951,KYD,USD,1736427610
KZT/EUR,0.00184,0.16331,0.000003,0.001836,0.00185667,KZT,EUR,1736428628
KZT/GBP,0.001521,0.59524,0.000009,0.001512,0.00154769,KZT,GBP,1736428628
KZT/USD,0.00190212,0.08559896,0.0000016268,0.00189995,0.00190902,KZT,USD,1736428807
LAK/EUR,0.000044529545,-0.29113,-0.000000130019,0.000044529545,0.000045030846,LAK,EUR,1736425143
LAK/GBP,0.000037324888,0.152,0.000000056649,0.000037259768,0.00003774508,LAK,GBP,1736425143
LAK/USD,0.000045874783,-0.51595,-0.000000237917,0.000045874783,0.000046391228,LAK,USD,1736425143
LBP/EUR,0.000010840508,0.16532,0.000000017892,0.000010819829,0.000010845211,LBP,EUR,1736425143
LBP/GBP,0.00000854,0.11723,0.00000001,0.00000853,0.00000854,LBP,GBP,1736394727
LBP/USD,0.000011168002,-0.0463808,-0.000000005182,0.000011163159,0.000011173184,LBP,USD,1736425143
LKR/EUR,0.00329468,0.63152,0.000020675804,0.003271,0.00333311,LKR,EUR,1736425144
LKR/GBP,0.00276195,1.84174,0.000049948048,0.0027301,0.00276195,LKR,GBP,1736425144
